,"ID
операции",Date,ID,Article,Operation,Quantity_Packages,Price_per_unit,District,Department,Product_Name,Supplier,Total_price
249,15218,2021-06-06,М19,43,Продажа,26,115,Центральный,Бакалея,Крупа перловая,Продбаза,2990
250,15221,2021-06-06,М19,46,Поставка,30,49,Центральный,Бакалея,Крупа манная,Мелькомбинат,1470
251,15224,2021-06-06,М19,56,Продажа,28,123,Центральный,Бакалея,Крупа пшено,Продбаза,3444
252,15517,2021-06-06,М29,46,Продажа,16,47,Центральный,Бакалея,Крупа манная,Мелькомбинат,752
253,15526,2021-06-06,М29,56,Поставка,10,108,Центральный,Бакалея,Крупа пшено,Продбаза,1080
254,15546,2021-06-06,М30,34,Поставка,20,76,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,1520
255,15549,2021-06-06,М30,43,Продажа,15,114,Центральный,Бакалея,Крупа перловая,Продбаза,1710
256,15783,2021-06-06,М37,56,Продажа,44,113,Центральный,Бакалея,Крупа пшено,Продбаза,4972
257,15973,2021-06-06,М44,46,Поставка,40,39,Центральный,Бакалея,Крупа манная,Мелькомбинат,1560
258,15994,2021-06-06,М45,34,Поставка,100,89,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,8900
259,15999,2021-06-06,М45,43,Продажа,59,114,Центральный,Бакалея,Крупа перловая,Продбаза,6726
260,16006,2021-06-06,М45,56,Продажа,42,131,Центральный,Бакалея,Крупа пшено,Продбаза,5502
261,16023,2021-06-06,М46,34,Продажа,38,104,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,3952
262,16198,2021-06-06,М52,46,Поставка,10,57,Центральный,Бакалея,Крупа манная,Мелькомбинат,570
263,16205,2021-06-06,М52,56,Продажа,12,130,Центральный,Бакалея,Крупа пшено,Продбаза,1560
264,16268,2021-06-06,М54,34,Поставка,100,89,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,8900
265,16269,2021-06-06,М54,34,Продажа,100,88,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,8800
266,16431,2021-06-06,М59,43,Продажа,208,103,Центральный,Бакалея,Крупа перловая,Продбаза,21424
267,16432,2021-06-06,М59,46,Поставка,200,42,Центральный,Бакалея,Крупа манная,Мелькомбинат,8400
268,16568,2021-06-06,М64,34,Продажа,25,112,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,2800
269,16575,2021-06-06,М64,46,Поставка,20,54,Центральный,Бакалея,Крупа манная,Мелькомбинат,1080
270,16631,2021-06-06,М66,46,Продажа,67,54,Центральный,Бакалея,Крупа манная,Мелькомбинат,3618
271,16635,2021-06-06,М66,56,Продажа,53,135,Центральный,Бакалея,Крупа пшено,Продбаза,7155
272,16937,2021-06-06,М77,34,Поставка,50,113,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,5650
273,16941,2021-06-06,М77,43,Продажа,29,102,Центральный,Бакалея,Крупа перловая,Продбаза,2958
274,16944,2021-06-06,М77,46,Поставка,30,57,Центральный,Бакалея,Крупа манная,Мелькомбинат,1710
275,16951,2021-06-06,М77,56,Продажа,24,107,Центральный,Бакалея,Крупа пшено,Продбаза,2568
276,17194,2021-06-06,М85,34,Продажа,275,138,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,37950
277,17202,2021-06-06,М85,56,Поставка,200,93,Центральный,Бакалея,Крупа пшено,Продбаза,18600
278,17243,2021-06-06,М87,34,Продажа,35,109,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,3815
279,17454,2021-06-06,М94,43,Продажа,208,106,Центральный,Бакалея,Крупа перловая,Продбаза,22048
280,17456,2021-06-06,М94,56,Продажа,191,104,Центральный,Бакалея,Крупа пшено,Продбаза,19864
281,17848,2021-06-07,М08,34,Продажа,319,90,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,28710
282,17850,2021-06-07,М08,43,Продажа,235,98,Центральный,Бакалея,Крупа перловая,Продбаза,23030
283,17852,2021-06-07,М08,46,Продажа,312,74,Центральный,Бакалея,Крупа манная,Мелькомбинат,23088
284,17858,2021-06-07,М08,56,Продажа,231,86,Центральный,Бакалея,Крупа пшено,Продбаза,19866
285,17923,2021-06-07,М10,46,Продажа,34,52,Центральный,Бакалея,Крупа манная,Мелькомбинат,1768
286,17928,2021-06-07,М10,56,Поставка,30,81,Центральный,Бакалея,Крупа пшено,Продбаза,2430
287,17974,2021-06-07,М12,34,Продажа,278,118,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,32804
288,17979,2021-06-07,М12,46,Поставка,200,41,Центральный,Бакалея,Крупа манная,Мелькомбинат,8200
289,18122,2021-06-07,М17,43,Поставка,100,90,Центральный,Бакалея,Крупа перловая,Продбаза,9000
290,18129,2021-06-07,М17,56,Поставка,100,107,Центральный,Бакалея,Крупа пшено,Продбаза,10700
291,18270,2021-06-07,М22,34,Продажа,44,90,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,3960
292,18277,2021-06-07,М22,46,Поставка,30,47,Центральный,Бакалея,Крупа манная,Мелькомбинат,1410
293,18420,2021-06-07,М27,34,Поставка,100,87,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,8700
294,18425,2021-06-07,М27,43,Продажа,62,88,Центральный,Бакалея,Крупа перловая,Продбаза,5456
295,18495,2021-06-07,М29,43,Продажа,15,90,Центральный,Бакалея,Крупа перловая,Продбаза,1350
296,18518,2021-06-07,М30,34,Продажа,23,124,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,2852
297,18728,2021-06-07,М37,46,Поставка,50,45,Центральный,Бакалея,Крупа манная,Мелькомбинат,2250
298,18796,2021-06-07,М39,34,Поставка,100,91,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,9100
299,18943,2021-06-07,М44,34,Продажа,41,143,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,5863
300,18974,2021-06-07,М45,34,Поставка,100,109,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,10900
301,18975,2021-06-07,М45,34,Продажа,102,120,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,12240
302,19004,2021-06-07,М46,34,Поставка,40,98,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,3920
303,19005,2021-06-07,М46,34,Продажа,39,86,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,3354
304,19011,2021-06-07,М46,43,Продажа,24,74,Центральный,Бакалея,Крупа перловая,Продбаза,1776
305,19014,2021-06-07,М46,46,Продажа,35,58,Центральный,Бакалея,Крупа манная,Мелькомбинат,2030
306,19169,2021-06-07,М52,34,Поставка,20,107,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,2140
307,19176,2021-06-07,М52,46,Продажа,14,55,Центральный,Бакалея,Крупа манная,Мелькомбинат,770
308,19182,2021-06-07,М52,56,Продажа,12,128,Центральный,Бакалея,Крупа пшено,Продбаза,1536
309,19234,2021-06-07,М54,34,Поставка,100,93,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,9300
310,19235,2021-06-07,М54,34,Продажа,80,130,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,10400
311,19241,2021-06-07,М54,43,Продажа,55,107,Центральный,Бакалея,Крупа перловая,Продбаза,5885
312,19395,2021-06-07,М59,34,Продажа,323,142,Центральный,Бакалея,Крупа гречневая ядрица,Продбаза,45866
